2026-02-01 10:19:14 - MultiModalDetection - INFO - Device: cuda
2026-02-01 10:19:14 - MultiModalDetection - INFO - GPU: NVIDIA GeForce RTX 3060
2026-02-01 10:19:14 - MultiModalDetection - INFO - CUDA Version: 12.4
2026-02-01 10:19:14 - MultiModalDetection - INFO - ======================================================================
2026-02-01 10:19:14 - MultiModalDetection - INFO - TRAINING CONFIGURATION
2026-02-01 10:19:14 - MultiModalDetection - INFO - ======================================================================
2026-02-01 10:19:14 - MultiModalDetection - INFO - Root Directory: F:\Work\DeepLearning\Research\V2X-Radar-V
2026-02-01 10:19:14 - MultiModalDetection - INFO - Batch Size: 2
2026-02-01 10:19:14 - MultiModalDetection - INFO - Number of Epochs: 100
2026-02-01 10:19:14 - MultiModalDetection - INFO - Learning Rate: 0.0001
2026-02-01 10:19:14 - MultiModalDetection - INFO - Number of Samples: 500
2026-02-01 10:19:14 - MultiModalDetection - INFO - ======================================================================
2026-02-01 10:19:14 - MultiModalDetection - INFO - Loading dataset...
2026-02-01 10:19:34 - MultiModalDetection - INFO - Dataset loaded: 500 samples
2026-02-01 10:19:34 - MultiModalDetection - INFO - Initializing model...
2026-02-01 10:19:36 - MultiModalDetection - INFO - ======================================================================
2026-02-01 10:19:36 - MultiModalDetection - INFO - ======================================================================
2026-02-01 10:19:36 - MultiModalDetection - INFO - Model parameters: 20,548,960
2026-02-01 10:19:36 - MultiModalDetection - INFO - 
2026-02-01 10:19:36 - MultiModalDetection - INFO - This forces spconv to use a stable algorithm that works for all voxel counts.
2026-02-01 10:19:36 - MultiModalDetection - INFO - 
2026-02-01 10:19:36 - MultiModalDetection - INFO - Starting training from epoch 5...
2026-02-01 10:19:36 - MultiModalDetection - INFO - 
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 13 | Time 1s | Loss 6.1441 | CLS 0.5430 | REG 0.6795
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 14 | Time 1s | Loss 6.0308 | CLS 0.5281 | REG 0.6725
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 15 | Time 1s | Loss 5.9337 | CLS 0.5143 | REG 0.6670
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 16 | Time 1s | Loss 5.8398 | CLS 0.5015 | REG 0.6622
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 17 | Time 1s | Loss 5.7404 | CLS 0.4884 | REG 0.6568
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 18 | Time 1s | Loss 5.6562 | CLS 0.4756 | REG 0.6530
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 19 | Time 1s | Loss 5.5798 | CLS 0.4634 | REG 0.6499
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 20 | Time 1s | Loss 5.5042 | CLS 0.4513 | REG 0.6471
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 21 | Time 1s | Loss 5.4277 | CLS 0.4396 | REG 0.6438
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 22 | Time 1s | Loss 5.3659 | CLS 0.4283 | REG 0.6425
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 23 | Time 1s | Loss 5.2955 | CLS 0.4168 | REG 0.6404
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 24 | Time 1s | Loss 5.2285 | CLS 0.4057 | REG 0.6379
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 25 | Time 1s | Loss 5.1754 | CLS 0.3958 | REG 0.6379
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 26 | Time 1s | Loss 5.1009 | CLS 0.3857 | REG 0.6331
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 27 | Time 1s | Loss 5.0507 | CLS 0.3752 | REG 0.6337
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 28 | Time 1s | Loss 4.9828 | CLS 0.3661 | REG 0.6294
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 29 | Time 1s | Loss 4.9350 | CLS 0.3574 | REG 0.6288
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 30 | Time 1s | Loss 4.8709 | CLS 0.3477 | REG 0.6255
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 31 | Time 1s | Loss 4.8341 | CLS 0.3384 | REG 0.6272
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 32 | Time 1s | Loss 4.7557 | CLS 0.3309 | REG 0.6195
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 33 | Time 1s | Loss 4.7326 | CLS 0.3237 | REG 0.6220
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 34 | Time 1s | Loss 4.6528 | CLS 0.3144 | REG 0.6152
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 35 | Time 1s | Loss 4.6096 | CLS 0.3063 | REG 0.6147
         mAP@0.5 0.0202  Car 0.0000  Ped 0.0606  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 36 | Time 1s | Loss 4.5383 | CLS 0.2994 | REG 0.6075
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 37 | Time 1s | Loss 4.4926 | CLS 0.2928 | REG 0.6051
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 38 | Time 1s | Loss 4.4317 | CLS 0.2855 | REG 0.6001
         mAP@0.5 0.0303  Car 0.0000  Ped 0.0909  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 39 | Time 1s | Loss 4.3832 | CLS 0.2785 | REG 0.5973
         mAP@0.5 0.0303  Car 0.0000  Ped 0.0909  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 40 | Time 1s | Loss 4.3268 | CLS 0.2723 | REG 0.5924
         mAP@0.5 0.0303  Car 0.0000  Ped 0.0909  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 41 | Time 1s | Loss 4.2776 | CLS 0.2663 | REG 0.5886
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 42 | Time 1s | Loss 4.2304 | CLS 0.2609 | REG 0.5847
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 43 | Time 1s | Loss 4.1711 | CLS 0.2549 | REG 0.5789
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 44 | Time 1s | Loss 4.1242 | CLS 0.2488 | REG 0.5755
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 45 | Time 1s | Loss 4.0731 | CLS 0.2434 | REG 0.5706
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 46 | Time 1s | Loss 4.0200 | CLS 0.2387 | REG 0.5649
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 47 | Time 1s | Loss 3.9661 | CLS 0.2337 | REG 0.5591
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 48 | Time 1s | Loss 3.9085 | CLS 0.2287 | REG 0.5525
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 49 | Time 1s | Loss 3.8586 | CLS 0.2243 | REG 0.5469
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 50 | Time 1s | Loss 3.8068 | CLS 0.2200 | REG 0.5408
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 51 | Time 1s | Loss 3.7469 | CLS 0.2167 | REG 0.5324
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 52 | Time 1s | Loss 3.6898 | CLS 0.2128 | REG 0.5248
         mAP@0.5 0.0303  Car 0.0000  Ped 0.0909  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 53 | Time 1s | Loss 3.6341 | CLS 0.2090 | REG 0.5175
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 54 | Time 1s | Loss 3.5732 | CLS 0.2052 | REG 0.5090
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 55 | Time 1s | Loss 3.5104 | CLS 0.2017 | REG 0.5000
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 56 | Time 1s | Loss 3.4487 | CLS 0.1986 | REG 0.4908
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 57 | Time 1s | Loss 3.3874 | CLS 0.1957 | REG 0.4815
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 58 | Time 1s | Loss 3.3263 | CLS 0.1926 | REG 0.4722
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 59 | Time 1s | Loss 3.2648 | CLS 0.1897 | REG 0.4628
         mAP@0.5 0.0303  Car 0.0000  Ped 0.0909  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 60 | Time 1s | Loss 3.2064 | CLS 0.1869 | REG 0.4540
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 61 | Time 1s | Loss 3.1457 | CLS 0.1846 | REG 0.4442
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 62 | Time 1s | Loss 3.0718 | CLS 0.1816 | REG 0.4324
         mAP@0.5 0.0751  Car 0.0000  Ped 0.1818  Cyc 0.0435
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 63 | Time 1s | Loss 3.0123 | CLS 0.1791 | REG 0.4228
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 64 | Time 1s | Loss 2.9493 | CLS 0.1771 | REG 0.4123
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 65 | Time 1s | Loss 2.8708 | CLS 0.1755 | REG 0.3983
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 66 | Time 1s | Loss 2.8117 | CLS 0.1746 | REG 0.3874
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 67 | Time 1s | Loss 2.7432 | CLS 0.1730 | REG 0.3752
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 68 | Time 1s | Loss 2.6715 | CLS 0.1711 | REG 0.3628
         mAP@0.5 0.3939  Car 0.0000  Ped 0.1818  Cyc 1.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 69 | Time 1s | Loss 2.6012 | CLS 0.1689 | REG 0.3510
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 70 | Time 1s | Loss 2.5434 | CLS 0.1672 | REG 0.3411
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 71 | Time 1s | Loss 2.4841 | CLS 0.1656 | REG 0.3307
         mAP@0.5 0.3939  Car 0.0000  Ped 0.1818  Cyc 1.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 72 | Time 1s | Loss 2.4478 | CLS 0.1638 | REG 0.3253
         mAP@0.5 0.1717  Car 0.0000  Ped 0.1818  Cyc 0.3333
         mAP@0.7 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
Epoch 73 | Time 1s | Loss 2.4621 | CLS 0.1622 | REG 0.3298
         mAP@0.5 0.3939  Car 0.0000  Ped 0.1818  Cyc 1.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 74 | Time 1s | Loss 2.3170 | CLS 0.1592 | REG 0.3039
         mAP@0.5 0.3333  Car 0.0000  Ped 0.0000  Cyc 1.0000
         mAP@0.7 0.3333  Car 0.0000  Ped 0.0000  Cyc 1.0000
Epoch 75 | Time 1s | Loss 2.2748 | CLS 0.1568 | REG 0.2977
         mAP@0.5 0.3939  Car 0.0000  Ped 0.1818  Cyc 1.0000
         mAP@0.7 0.3333  Car 0.0000  Ped 0.0000  Cyc 1.0000
Epoch 76 | Time 1s | Loss 2.1727 | CLS 0.1566 | REG 0.2775
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
Epoch 77 | Time 1s | Loss 2.0949 | CLS 0.1559 | REG 0.2626
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 78 | Time 1s | Loss 2.0022 | CLS 0.1546 | REG 0.2454
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 79 | Time 1s | Loss 1.9434 | CLS 0.1518 | REG 0.2364
         mAP@0.5 0.0606  Car 0.0000  Ped 0.1818  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 80 | Time 1s | Loss 1.8441 | CLS 0.1518 | REG 0.2165
         mAP@0.5 0.3939  Car 0.0000  Ped 0.1818  Cyc 1.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 81 | Time 1s | Loss 1.7773 | CLS 0.1507 | REG 0.2043
         mAP@0.5 0.0665  Car 0.0000  Ped 0.1818  Cyc 0.0175
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 82 | Time 1s | Loss 1.6825 | CLS 0.1498 | REG 0.1863
         mAP@0.5 0.0442  Car 0.0000  Ped 0.0909  Cyc 0.0417
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 83 | Time 1s | Loss 1.6276 | CLS 0.1474 | REG 0.1776
         mAP@0.5 0.3636  Car 0.0000  Ped 0.0909  Cyc 1.0000
         mAP@0.7 0.3333  Car 0.0000  Ped 0.0000  Cyc 1.0000
Epoch 84 | Time 1s | Loss 1.5049 | CLS 0.1471 | REG 0.1534
         mAP@0.5 0.3636  Car 0.0000  Ped 0.0909  Cyc 1.0000
         mAP@0.7 0.3333  Car 0.0000  Ped 0.0000  Cyc 1.0000
Epoch 85 | Time 1s | Loss 1.4439 | CLS 0.1459 | REG 0.1425
         mAP@0.5 0.3485  Car 0.0000  Ped 0.0455  Cyc 1.0000
         mAP@0.7 0.3333  Car 0.0000  Ped 0.0000  Cyc 1.0000
Epoch 86 | Time 1s | Loss 1.3498 | CLS 0.1438 | REG 0.1257
         mAP@0.5 0.3455  Car 0.0000  Ped 0.0364  Cyc 1.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 87 | Time 1s | Loss 1.2687 | CLS 0.1418 | REG 0.1114
         mAP@0.5 0.3434  Car 0.0000  Ped 0.0303  Cyc 1.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 88 | Time 1s | Loss 1.1636 | CLS 0.1415 | REG 0.0907
         mAP@0.5 0.3394  Car 0.0000  Ped 0.0182  Cyc 1.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 89 | Time 1s | Loss 1.0831 | CLS 0.1408 | REG 0.0754
         mAP@0.5 0.3636  Car 0.0000  Ped 0.0909  Cyc 1.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 90 | Time 1s | Loss 0.9722 | CLS 0.1388 | REG 0.0552
         mAP@0.5 0.3535  Car 0.0000  Ped 0.0606  Cyc 1.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 91 | Time 1s | Loss 0.8819 | CLS 0.1361 | REG 0.0398
         mAP@0.5 0.1869  Car 0.0000  Ped 0.0606  Cyc 0.5000
         mAP@0.7 0.1667  Car 0.0000  Ped 0.0000  Cyc 0.5000
Epoch 92 | Time 1s | Loss 0.8368 | CLS 0.1350 | REG 0.0320
         mAP@0.5 0.1414  Car 0.0000  Ped 0.0909  Cyc 0.3333
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 93 | Time 1s | Loss 0.8372 | CLS 0.1280 | REG 0.0391
         mAP@0.5 0.0398  Car 0.0000  Ped 0.0909  Cyc 0.0286
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 94 | Time 1s | Loss 0.8113 | CLS 0.1294 | REG 0.0322
         mAP@0.5 0.0280  Car 0.0000  Ped 0.0455  Cyc 0.0385
         mAP@0.7 0.0152  Car 0.0000  Ped 0.0455  Cyc 0.0000
Epoch 95 | Time 1s | Loss 1.0859 | CLS 0.1236 | REG 0.0930
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 96 | Time 1s | Loss 0.7605 | CLS 0.1239 | REG 0.0279
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 97 | Time 1s | Loss 0.7324 | CLS 0.1190 | REG 0.0269
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 98 | Time 1s | Loss 0.7363 | CLS 0.1190 | REG 0.0276
         mAP@0.5 0.1667  Car 0.0000  Ped 0.0000  Cyc 0.5000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 99 | Time 1s | Loss 1.3966 | CLS 0.1099 | REG 0.1686
         mAP@0.5 0.0556  Car 0.0000  Ped 0.0000  Cyc 0.1667
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 100 | Time 1s | Loss 1.2699 | CLS 0.1074 | REG 0.1461
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 101 | Time 1s | Loss 0.9033 | CLS 0.1083 | REG 0.0720
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 102 | Time 1s | Loss 0.6885 | CLS 0.1085 | REG 0.0287
         mAP@0.5 0.0667  Car 0.0000  Ped 0.0000  Cyc 0.2000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 103 | Time 1s | Loss 0.6102 | CLS 0.1087 | REG 0.0127
         mAP@0.5 0.3333  Car 0.0000  Ped 0.0000  Cyc 1.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 104 | Time 1s | Loss 0.5873 | CLS 0.1082 | REG 0.0088
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 105 | Time 1s | Loss 0.7164 | CLS 0.1053 | REG 0.0376
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 106 | Time 1s | Loss 0.6035 | CLS 0.1054 | REG 0.0149
         mAP@0.5 0.0303  Car 0.0000  Ped 0.0000  Cyc 0.0909
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 107 | Time 1s | Loss 0.8104 | CLS 0.1003 | REG 0.0612
         mAP@0.5 0.0278  Car 0.0000  Ped 0.0000  Cyc 0.0833
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 108 | Time 1s | Loss 0.6979 | CLS 0.0988 | REG 0.0403
         mAP@0.5 0.0278  Car 0.0000  Ped 0.0000  Cyc 0.0833
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 109 | Time 1s | Loss 0.6785 | CLS 0.1003 | REG 0.0349
         mAP@0.5 0.0333  Car 0.0000  Ped 0.0000  Cyc 0.1000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 110 | Time 1s | Loss 0.6601 | CLS 0.0973 | REG 0.0341
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 111 | Time 1s | Loss 0.5192 | CLS 0.0966 | REG 0.0068
         mAP@0.5 0.1111  Car 0.0000  Ped 0.0000  Cyc 0.3333
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 112 | Time 1s | Loss 0.5778 | CLS 0.0960 | REG 0.0191
         mAP@0.5 0.0040  Car 0.0000  Ped 0.0121  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 113 | Time 1s | Loss 0.6894 | CLS 0.0919 | REG 0.0455
         mAP@0.5 0.0121  Car 0.0000  Ped 0.0364  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 114 | Time 1s | Loss 0.6345 | CLS 0.0909 | REG 0.0355
         mAP@0.5 0.0038  Car 0.0000  Ped 0.0114  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 115 | Time 1s | Loss 0.5946 | CLS 0.0926 | REG 0.0259
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 116 | Time 1s | Loss 0.4965 | CLS 0.0910 | REG 0.0079
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 117 | Time 1s | Loss 0.6589 | CLS 0.0883 | REG 0.0430
         mAP@0.5 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
         mAP@0.7 0.0000  Car 0.0000  Ped 0.0000  Cyc 0.0000
Epoch 118 | Time 1s | Loss 0.5461 | CLS 0.0877 | REG 0.0211
